,artist_id,MBID,artist_name,encoded_artist_id
540763,447521,de78c517-9c75-48a9-8f10-fa9ef85c5c1e,Janelle Monae feat. Big Boi,1918
540906,48905,2437980f-513a-44fc-80f1-b90d9d7fcf8f,Bing Crosby & Judy Garland,261
540924,343180,31c3d2e1-da2c-455c-9319-1bdcc22741a7,Taj Mahal & Keb'Mo',1593
540930,131592,70e5098b-c4ae-4cd7-9799-3c1b9b57c753,샤이니 (SHINee),671
540948,206719,b8b30699-7814-4fd1-ab75-6f22f5da0fac,Louis Jordan & The Calypso Boys,1006
540949,350905,,The Black Dog & Black Sifichi,1620
541186,114283,842c36f4-e979-4edb-9ee0-30392c72c77b,Dinah Washington & Max Richter,588
541229,127273,155e7cfa-694f-45ed-96bd-619debc24b98,宇多田ヒカル,647
541243,109597,faf4cefb-036c-4c88-b93a-5b03dd0a0e6b,Demi Lovato & Joe Jonas,554
541295,4807,8e68819d-71be-4e7d-b41d-f1df81b01d3f,50 Cent & DJ Whoo Kid,17
541313,409633,,Yo Yo Ma,1804
541326,144,8ea020f3-fe94-4ca4-b4d8-94cbf9dad3eb,04. Inna,1
541376,392133,,Venom & Damage,1746
541409,141477,57f1cdd6-cf32-4004-a095-3ef043c91b61,Epik High ft. Younha,709
541427,157361,59ae7a1a-f454-435b-8a5a-e327e692bb5a,Freddie Hubbard & Benny Golson,780
541446,56994,494e8d09-f85b-4543-892f-a5096aed1cd4,Mariah Carey & Boyz II Men,319
541577,450200,895ac4f8-d9e5-4a15-8861-e0bd4a9c1507,Jeff Buckley,1929
541624,346954,131248c9-3750-43d4-bdfd-daefe16f4a56,Temptations & Supremes,1610
541771,228673,,MGMT & Bob Marley,1107
541786,241221,234bab50-2f04-4d21-8f91-df93ef554855,Mr Scruff & Kirsty Almeida,1161
541821,104560,,Dash Berlin & John Dahlback feat. Bullysongs,532
541835,157001,,Liszt,776
541850,163915,2231ee48-7cdb-45f4-bf9f-de3e467bd04b,Gentleman & Barrington Levy & Daddy Rings,810
541906,203537,21c9a672-748c-4a16-9763-5c8303a7a583,Louis Armstrong with Velma Middleton,994
542012,54198,,Bob Marley & Friends,299
542048,8102,,Above & Beyond Presents: Ocean,31
542182,324002,7771a68c-ef6a-400f-978d-64050d45a54c,The Small Faces,1518
542212,26802,,Antônio Carlos Jobim & Luiz Bonfa,128
542223,40964,,Bassnectar & Excision,206
542308,29692,f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387,Ariana Grande & Nathan Sykes,146
542313,213092,75be165a-ad83-4d12-bd28-f589a15c479f,Major Lazer feat. Elephant Man & Opal,1037
542321,184540,6ffb8ea9-2370-44d8-b678-e9237bbd347b,Kings of Leon,916
542388,138523,334c2c2c-2ae3-4b69-8f38-167d07f83d25,Elton John & RuPaul,692
542447,261007,174e4bad-247f-4a6c-95e0-09891a7ffb75,Oomph!,1249
542450,49737,87c5dedd-371d-4a53-9f7f-80522fb7f3cb,Björk & Thom Yorke/Bjork & Thom Yorke,266
542501,365030,,the pillows & Ben Kweller,1652
542756,29062,1008b912-cbb1-4e4c-bd4d-b9adf6937e8e,Arashi,139
542943,441468,31745282-b1ea-4d62-939f-226b14d68e7c,In Flames,1893
542957,248676,3fb49f5a-fdc0-4789-9c84-22b38b3f3cb5,N.E.R.D. feat. Santogold & Julian Casablancas,1194
543004,413961,,Cosmic Gate & Ørjan Nilsen,1818
543262,111790,237aab96-5085-4617-bd3d-81990e46d244,Devo,567
543300,331896,17ed0092-b086-4f1c-95bf-32fb79c511c5,Stan Getz & Astrud Gilberto,1546
543403,196973,,John W Lennon,966
543501,40656,28cbf94d-0700-4095-a188-37e373b069a7,Basement Jaxx,201
543519,125614,,Method Man & Ghostface,633
543590,61299,3754425b-5aac-4a60-828f-d594a1017006,Bud Powell Trio,350
543628,65462,f07dbc2f-317b-470f-bad4-5f1b0eb6faf1,Caetano Veloso & Gal Costa,366
543680,334183,0bfba3d3-6a04-4779-bb0a-df07df5b0558,Stereophonics,1554
543767,416039,7d7a5fdd-0d04-4c36-8bee-906feeae239c,Damon Albarn & Michael Nyman,1828
543813,46425,183105b5-3e68-4748-9086-2c1c11bf7a3d,Beyoncé ft. Blue Ivy,237
543824,63180,53e61190-7b8d-4bd3-8a39-bd39fe758f92,David Byrne,362
543901,109597,faf4cefb-036c-4c88-b93a-5b03dd0a0e6b,Demi Lovato & Joe Jonas (Camp rock),554
543991,174345,27b0750a-7318-4075-9470-43b82d454ea0,Gustav Leonhardt,869
544108,54198,,Bob Marley & The Wailers VS Soft Cell,299
544158,311224,f053ae01-dae6-4aae-9883-e8c279fdbef4,Seal,1466
544382,263066,21ad5817-51df-4362-8bb2-1346b9464e76,Oscar Peterson & Claus Ogerman's Orchestra,1256
544459,310102,bce6d667-cde8-485e-b078-c0a05adea36d,Schoolboy Q/A$AP Rocky,1460
544499,229243,45926800-aa45-4bfc-a1f1-b25416d75215,Mychael Danna & Jeff Danna,1111
544532,48017,8247a3f2-3a8e-4256-b322-6c57b03a4e36,Bill Evans,251
544550,245923,,"Nat ""King"" Cole & Natalie Cole",1182
544656,13225,018dcc90-b1a2-400a-a96e-64b6a101f009,Air - Beth Hirsch,57
544663,200082,,Lil Wayne,978
544686,427612,,Hardwell & Dyro,1850
544719,270517,,Hans Zimmer & Stephen Schwartz,1292
544722,200939,,Udo Lindenberg & Nina Hagen,984
544758,40453,b904d624-9e05-4398-8f4f-88fbcf022f79,Barry White & Kirk Whalum,200
544791,307999,351d8bdf-33a1-45e2-8c04-c85fad20da55,Sarah Vaughan,1450
544799,178488,ea7aba28-8853-4e30-83b7-7deeb3da36cd,Jan Garbarek & The Hilliard Ensemble,887
544840,31793,ae0b2424-d4c5-4c54-82ac-fe3be5453270,Arvo Pärt & Louise-Andrée Baril,160
544932,110366,2eeff0f9-46d6-4086-8717-5751ade1d07c,De-Phazz,558
544958,127721,3917e398-5c87-453d-b676-96a0dfc996ff,岩崎琢,652
544977,53695,,Bobby Hutcherson & Dave Burns,295
545027,75192,8b506e4a-c343-467b-aad6-300a9bfac355,Chicane & Tom Jones,427
545194,187714,,KOTOKO & 佐藤ひろ美,928
545217,9425,031bc934-28c9-491a-8648-c078450187dc,Action Bronson,39
545254,288924,697f8b9f-0454-40f2-bba2-58f35668cdbe,Ravi Shankar & Yehudi Menuhin,1375
545260,322074,,Skinny Puppy & Type O Negative,1506
545270,88792,,Cypress Hill & Rusko feat. Damian Marley,492
545379,467679,,Katy Perry - www.SongsLover.com,1996
545385,165636,3b39abeb-0064-4eed-9ddd-ee47a45c54cb,Ghostface Killah feat. RZA,824
545427,441237,8ebd161e-f45e-41b9-8019-fcbd094c327f,In Extremo feat. Marta Jandova,1891
545438,73921,260b6184-8828-48eb-945c-bc4cb6fc34ca,Charli XCX,417
545441,195723,,Lee Perry & Earl Sixteen,957
545606,82146,,Snoop Dogg ft. Pharrell,463
545695,124222,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,Queen & Annie Lennox & David Bowie,627
545758,8102,,Above & Beyond feat. Zoл Johnston,31
545816,202066,c8a9ae11-63bf-409b-8bf3-a96b3712a2ff,Little Dragon,990
546037,405738,,X&G,1787
546218,273986,401c3991-b76b-499d-8082-9f2df958ef78,Phil Collins & Philip Bailey),1317
546271,4807,8e68819d-71be-4e7d-b41d-f1df81b01d3f,50 Cent & Dj Belal,17
546291,276626,3f7b5e3e-289a-44d7-95a7-f7ffab7a2bf2,Pitbull & G.R.L,1329
546310,144,8ea020f3-fe94-4ca4-b4d8-94cbf9dad3eb,01. Inna,1
546389,284571,f1560407-8826-4ec9-b78f-e0c3fa3ea4f5,Quantic & Nickodemus feat. Tempo & The Candela Allstars,1358
546401,358782,b01ec649-f8d1-4cd3-aca6-fb6c3522620e,The Hood Internet,1636
546439,334995,,Steve Roach & Michael Stearns,1562
546487,5399,316f2aab-3477-4c62-bb08-eb04dcdcc18f,deadmau5 feat. Chris James,21
546506,458212,,John Zorn & Bill Laswell,1973
546586,33528,,ATB & Josh Gallahan,169
546689,110029,,Dennis Brown & Big Youth,555
546758,387354,,Umphrey's McGee,1732
546780,16783,,Alex M.O.R.P.H. & Woody Van Eyden ft Tiff Lacey,76
546914,459458,,Jordi Savall & Hespèrion XXI,1975
547020,272592,,Peter Gabriel & The blind boys,1306
547055,109,,Bt & Arty,0
547069,428126,,Harry Connick Jr.,1852
547227,189974,bb3cbea2-5ad4-4917-bc84-8a1975d40315,"Kweli, Talib & Hi Tek / Res",937
547343,466767,,Kaskade & Seamus Haji fat. Haley,1994
547395,87347,8e72cc9f-9e5f-4641-b7c9-3e7d1a4ef6a2,The Crystal Method,483
547418,75461,e6df2379-05ed-4d1b-be65-47d69f213474,The Chieftains & Bon Iver,433
547433,460091,f24c343a-5c24-4633-8ae4-9a3e8cc1eee7,Joseph Arthur & The Lonely Astronauts,1978
547475,120937,5f6ab597-f57a-40da-be9e-adad48708203,Dr. Dre & Tupac,613
547510,40736,,"Basie, Count & Prysock, Arthur",202
547539,447444,e4f92153-dd32-4c81-98bd-e0ad9a1b9672,Jane Birkin & Serge Gainsbourg,1917
547592,57174,,Brad Mehldau & Mark Guiliana,320
547690,449356,875203e1-8e58-4b86-8dcb-7190faf411c5,j.cole,1924
547804,60331,67175330-1151-4d56-a0c1-2c208be39f6c,Bruno Coulais & Helene Breschand,340
547960,299571,,The Rolling Stones & B.B. King,1417
547996,9076,,Acid Mothers Temple & Space Paranoid,38
548040,466767,29ed4a49-fb99-4a5c-8713-609cabe6f34a,Kaskade & Skrillex,1994
548075,147566,516cef4d-0718-4007-9939-f9b38af3f784,Falloutboy,732
548094,11617,,Afghan Whigs,47
548170,2695,,Weird Al Yankovich,5
548282,121766,4e345424-4c73-4c63-8747-253fe8d6ec69,Mac Rebennack & the Soul Orchestra,618
548366,46425,183105b5-3e68-4748-9086-2c1c11bf7a3d,Beyoncé feat. Jay Z,237
548368,239207,013fa897-86db-41d3-8e9f-386c8a34f4e6,Morrissey,1150
548529,120937,,Dr.Dre & Snoop Dog,613
548601,270517,,Hans Zimmer & Harry Gregson-Williams,1292
548604,149703,6514cffa-fbe0-4965-ad88-e998ead8a82a,Fela Kuti & Ginger Baker,741
548617,104560,ccfa0410-bd90-4fd1-ab85-8995a57e265b,Dash Berlin,532
548824,196973,4d5447d7-c61c-4120-ba1b-d7f471d385b9,John Lennon & the Plastic Ono Band/Yoko Ono,966
548835,30986,601e7466-eaf5-4a91-9909-ffd770b7e04a,Art Blakey & Thelonious Monk,153
548850,221985,,Matisyahu & Akon,1071
548919,75306,1d18e4c5-28c2-4721-a364-cb99b4358102,Ella Fitzgerald & Louis Jordan & His Tympany Five,429
548967,161570,,Game Ft. Tyga & Pharaoh Jackson,800
549043,55365,,"Bonnie ""Prince"" Billy & Mariee Sioux",308
549067,72509,1bc6816a-d056-4113-9b0a-6c52e5c31a3c,Santana Feat. Michelle Branch,409
549142,12716,318a755f-53a4-42b0-b728-4455ec9654e8,a-ha,54
549158,65462,f07dbc2f-317b-470f-bad4-5f1b0eb6faf1,Caetano Veloso & Gilberto Gil,366
549159,267416,,Parov Stelar & Lilja Bloom,1277
549207,237535,01fa5c3b-00d2-45c4-b7c1-8753cf8b7ee6,Mono & World's End Girlfriend,1140
549269,338485,f2eef649-a6d5-4114-afba-e50ab26254d2,Sum 41,1580
549274,114580,,Diplo & Swick feat. TT & Lewis Cancut,592
549362,200125,1550f952-c91b-40d7-9b4d-d26a259ee932,Lil B 'The BasedGod',979
549403,203890,03d2dc47-de12-46c2-b002-721b9a07878b,The London Symphony Orchestra & Yuli Lavrénov,998
549406,118045,,Tiesto & Showtek,603
549443,165098,68f19808-1f7b-46d4-bd1d-71aaf0f6b267,Gerry Mulligan & Stan Getz,822
549464,4602,3d05eb8b-1644-4143-9a61-b28e33c4d85f,4hero & Jack Davey,16
549512,273986,401c3991-b76b-499d-8082-9f2df958ef78,Phil Collins & Glenn Close,1317
549538,114529,1f2704a5-018a-422d-841b-c930fe28e76a,Dionne Warwick & Stevie Wonder,591
549572,4807,8e68819d-71be-4e7d-b41d-f1df81b01d3f,50 Cent & Snoop Dogg & G-Unit,17
549592,251012,,Nico&Vlad Mirita,1206
549606,148559,,Fatboy Slim & Koen Groeneveld,735
549624,55365,,Bonnie 'Prince' Billy & The Cairo Gang,308
549652,416039,,Damon Albarn & Einar Örn Benediktsson,1828
549660,447741,82eb8936-7bf6-4577-8320-a2639465206d,Jason Mraz,1920
549690,176651,,Purcell,877
549761,185634,,Klaus Schulze & Günter Schickert,921
549788,227,1bb1eec6-88c3-4028-8920-a985c4b9081a,028_David Guetta & Chris Willi,2
549917,82717,ae1b47d5-5128-431c-9d30-e08fd90e0767,Coheed & Cambria,465
549967,455930,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Johnny Cash & June Carter Cash,1951
550021,39832,56cd15a1-0d74-438b-8244-c96ffe1cae03,Barbra Streisand &  Harold Arlen,196
550104,41687,dcb03ce3-67a5-4eb3-b2d1-2a12d93a38f3,B.B.KING & THE ROLLING STONES,212
550118,201162,1c1c86a2-7850-47ac-8771-ae6359bae2b7,Link Wray,986
550186,59455,3abc3eb1-7318-41d2-a52b-cbe14a14d8a0,Gustavo Santaolalla and Johan,337
550249,415063,056e4f3e-d505-4dad-8ec1-d04f521cbb56,Daft Punk & M83 VS Big Black Delta,1824
550262,179351,,Jason Derulo & 2 Chainz,893
550374,323938,27e587b8-ed39-4d77-89b3-81961fe4b847,Sly & The Family Stone,1517
550451,26133,da7c775b-ea4e-4e5f-a9a4-878574ca2c75,Anne Sofie von Otter,124
550596,48929,197450cd-0124-4164-b723-3c22dd16494d,Frank Sinatra & Julio Iglesias,262
550760,29145,52074ba6-e495-4ef3-9bb4-0703888a9f68,Arcade Fire,140
550842,301606,,Royal Philharmonic Orchestra & Sir Colin Davis,1425
550919,109,,BT & Fractal (USA) feat. JES,0
550924,373260,da02dddc-60fa-4ca4-88bb-8012598f1f86,Two Steps from Hell,1678
550952,390007,,V.A.,1738
550954,216530,57707543-db9b-4176-ab7e-916bd41f6f47,Marc-Uwe Kling,1047
551030,285794,,"Rachmaninov, Sergey",1361
551085,57254,3b287562-daec-4318-a2e8-b40343be699c,Johannes Brahms,322
551104,372354,,Wu-Tang Clan Feat. Busta Rhymes,1671
551132,448656,,JAY Z,1922
551255,248188,1475e497-d820-44e7-afab-d80d74277501,Nelly & Keri Hilson,1191
551336,46425,183105b5-3e68-4748-9086-2c1c11bf7a3d,Beyonc?,237
551430,181303,4cd556a5-db82-43f6-8d55-99598b42da8f,Kenny G,905
551550,176473,,Henry Mancini and His Orchestra,876
551574,427612,,HARDWELL & MAKJ,1850
551620,158116,6d29907f-d28c-42e4-94a0-660ecf9182f9,Frei.Wild,781
551692,22853,c5a0a216-c33c-42dc-92b8-4b60236f8dad,Andrea Bocelli & Sarah Britghtman,110
551750,295206,70ea63ea-70dc-4b63-951a-2c249d2b3b0a,Ricky Martin,1394
551804,319839,,Simon & Shaker,1496
552035,118045,163a0256-f137-4b6f-8922-77941cbb9532,Tiësto & Hardwell,603
552051,377137,7717539b-33aa-45d5-b88d-9e627172db19,Tocotronic & Julia Wilton,1694
552068,409271,,Young Thug & Rich Homie Quan,1803
552302,194151,472b9953-1f10-4aed-b1ec-d0c23ffb2cf1,"Laura Pausini & José ""el Francés""",952
552304,227,,David Guetta & Showtek(데이빗 게타 & 쇼텍),2
552535,438990,,Iggy Pop & Nick Cave feat. Thurston Moore,1881
552544,141900,70ac2314-d7d8-4435-b56c-9bad9a516642,Eric Burdon & Jimmy Witherspoon,711
552554,310996,ae002c5d-aac6-490b-a39a-30aa9e2edf2b,Skrillex & Wolfgang Gartner,1465
552709,52545,37c74d47-b93e-4f6d-add8-d501dec92385,Blu & Exile,283
552756,174298,f5cff7b2-b19d-4934-8525-b17248b30ab3,GusGus,868
552841,361164,028e1863-cab4-4a3d-9dd9-91c682c91005,The Lonely Island feat. Adam Levine & Kendrick Lamar,1647
552885,120605,,Drake & Beyonce,612
552899,62390,31c33bc6-fb44-4fd5-b91a-fa61ef5a1bf3,"Bush, Kate",358
552938,311434,3f5b487a-ea74-46bb-92e8-3c8ef71e159f,Sean Paul Feat. Looga Man & Kid Kurup,1467
553011,268213,7daac7f9-8fcc-485f-a14f-f8091d98cf25,Pat Metheny,1280
553036,62744,31e9c35b-2675-4632-8596-f9bd9286f6c8,The Buzzcocks,360
553151,264960,,Ozzy Osborne,1268
553198,126296,083cf2cd-dc58-4504-87bc-2387b804d5f0,"Yasunori Mitsuda, Nobuo Uematsu & Noriko Matsueda",639
553277,281542,4a4ee089-93b1-4470-af9a-6ff575d32704,The Prodigy,1348
553280,245570,,nara leão & erasmo carlos,1178
553288,231436,14404e83-c401-4d4b-bba8-73dac56cb33d,Mika & Pharrel Williams,1120
553297,375225,daa09819-5da5-4c7a-8bef-eb372bb27ff1,Timbaland & Magoo Feat. Raje Shwari & Sebastian,1686
553307,398159,171cbc8f-8ab3-4aec-9916-f0bdbe26bb79,W.A.S.P.,1758
553348,16057,,Alexander Scriabin,74
553483,359535,,Jam & Spoon feat. Plavka,1640
553511,299571,b071f9fa-14b0-4217-8e97-eb41da73f598,Rolling Stones,1417
553535,365223,d41a6875-b626-4c0f-89a1-aecb643d29ff,The Pogues feat. Kirsty MacColl,1653
553542,66304,,Camron,375
553612,336778,f181961b-20f7-459e-89de-920ef03c7ed0,The Strokes featuring Eddie Vedder & Josh Homme,1574
553809,343509,,Ta-ku & Raashan Ahmad,1596
553814,26802,,Antonio Carlos Jobim & Eumir Deodato,128
553907,148559,34c63966-445c-4613-afe1-4f0e1e53ae9a,Fat Boy Slim,735
553908,70769,847e8a0c-cc20-4213-9e16-975515c2a926,Celine Dion & Barbra Streisand,402
553984,227662,deb2448c-6fdf-4d31-921e-757630515dbd,Merle Haggard & The Strangers,1098
553992,121766,4e345424-4c73-4c63-8747-253fe8d6ec69,Dr. John & The Don Harrison Band,618
554298,346433,d13f0f47-36f9-4661-87fe-2de56f45c649,Tegan & Sara feat. The Lonely Island,1609
554485,3359,,2 Many DJ's,7
554511,123386,3af06bc4-68ad-4cae-bb7a-7eeeb45e411f,Duke Ellington & Louis Armstrong,621
554513,395614,,Hatsune Miku (Vocaloid),1751
554643,141934,05c35c95-dcbd-4492-b091-7f05a2091d47,Eric Clapton & Steve Winwood,712
554809,245248,b2384378-3a1c-4330-879c-46291758060d,Nancy Sinatra & Frank Sinatra,1175
554818,159864,d47c5ac6-f45c-4982-ae23-0d72fe35a503,Funker Vogt,791
554845,88077,944655bc-16b1-48d2-b4ff-f73654612fcf,Current 93 & HöH,488
554859,289730,,Royksopp & Robyn,1377
554886,413961,5f3b32e5-efb5-4096-9260-587c155e50b7,Cosmic Gate & Eric Lumiere,1818
554909,273654,149f91ef-1287-46da-9a8e-87fee02f1471,Pharrell & The Yessirs,1316
554915,170376,,Gramatik & Break Science,849
554918,128955,92bb085a-2924-4479-b627-181a1835d2f5,Final Fantasy I & II-Dawn of Souls (Nobuo Uematsu),662
555070,81036,,Clean Bandit ft. Nikki Cislyn & Javeon,455
555210,227,,David Guetta & Laidback Luke feat. Samantha Jade,2
555217,295530,69989475-2971-49aa-8c53-5d74af88b8be,Rihanna Feat A.P.,1396
555259,305111,,Saint Etienne feat. Etienne Daho,1440
555261,65462,f07dbc2f-317b-470f-bad4-5f1b0eb6faf1,Caetano Veloso,366
555282,287560,b2d122f9-eadb-4930-a196-8f221eeb0c66,Rammstein,1369
555316,44579,674bf89f-8e70-4472-929d-6b4ed6f98c88,Benny Benassi & The Biz,230
555323,4807,8e68819d-71be-4e7d-b41d-f1df81b01d3f,50 Cent feat. Snoop Dogg & Pre,17
555454,124222,,The Queen & King,627
555559,78192,0df890e1-f4f2-4b21-a413-cd8af1af32d8,Christophe Beck,443
555563,82146,,Snoop Dogg & The Game,463
555593,17319,fb7272ba-f130-4f0a-934d-6eeea4c18c9a,Al Green & Corinne Bailey Rae,78
555602,153602,,Flume & Disclosure feat. Eliza Doolittle,753
555606,124222,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,クイーン & マイケル・ジャクソン,627
555612,348424,,Thalía & Erik Rubin,1616
555651,67825,3e55d51d-687f-4a9d-af96-2fabccf802e5,Cardigans,389
555681,434604,d185d986-ee96-4fd3-bd61-8c848a4765b6,Horace Silver,1872
555683,66161,1015b5e3-8e3d-4d78-806a-c530cf742e66,Cal Tjader,373
555691,48905,2437980f-513a-44fc-80f1-b90d9d7fcf8f,Bing Crosby & The Max Terr Mixed Chorus and John Scott Trotter,261
555715,176651,ddea5540-2c7d-4266-8507-b367c2635d35,Henry Purcell,877
555723,313530,,Sergei Prokofiev,1475
555911,213092,75be165a-ad83-4d12-bd28-f589a15c479f,Major Lazer & Amber Coff,1037
556267,125386,9bffb20c-dd17-4895-9fd1-4e73e888d799,モーニング娘。,632
556358,425978,535afeda-2538-435d-9dd1-5e10be586774,Earth Wind & Fire / Fatboy Slim,1848
556428,382462,4d7304f6-7fe3-4959-9d98-01a5af84afe6,Trey Songz,1715
556458,196973,4d5447d7-c61c-4120-ba1b-d7f471d385b9,The Plastic Ono Band,966
556472,420954,,Doris Day & Stan Kenton,1845
556511,74986,1ba1d493-7114-45e2-b163-a36d49a0c065,Chet Baker & Philip Catherine,425
556618,152893,785e1c02-f535-4fc0-a1d6-23de849ebdcb,Flight Facilities feat. Gisell,750
556687,266242,b9472588-93f3-4922-a1a2-74082cdf9ce8,PANIC! at the disco -,1272
556733,53362,,Boards of Canada & Ctrl All Del,292
556841,149878,,Felix Mendelssohn & His Hawaiian Serenaders,742
556845,41687,dcb03ce3-67a5-4eb3-b2d1-2a12d93a38f3,B.B. King & Mark Knopfler,212
556986,339127,c27cac8e-4c4a-48c0-a4ba-41399b9c176d,Sun Ra & The Funkadelics,1582
557008,47307,,Biggie & Puff,246
557038,50788,32b90c92-9978-4a07-90eb-caa4b22f4907,Black Rebel Motorcycle Club,274
557182,210427,7570a0dd-5a67-401b-b19a-261eee01a284,Lyricson feat. manu chao,1022
557251,335163,f5426431-f490-4678-ad44-a75c71097bb4,"Vaughan, Stevie Ray",1565
557276,294681,3f4e5ebb-49e3-4155-a1cd-ef4a4e155dbc,Richard Thompson,1390
557475,325895,,Solarstone & DJ Orkidea,1528
557493,157361,59ae7a1a-f454-435b-8a5a-e327e692bb5a,Freddie Hubbard & Stanley Turr,780
557513,105144,246aa41e-8a40-4018-a6d6-8fb646418c25,QOTSA,536
557531,48905,,Bing Crosby & Boris Karloff,261
557741,88213,4dca4bb2-23ba-4103-97e6-5810311db33a,Curtis Mayfield,489
557899,229243,45926800-aa45-4bfc-a1f1-b25416d75215,Mychael Danna & Bombay Jayashri,1111
557967,229526,,Michael Kamen & Queen,1114
557990,225444,3df040ee-2b8b-446b-937a-3f86f4b2cabf,The Meat Puppets,1088
557996,466767,29ed4a49-fb99-4a5c-8713-609cabe6f34a,Kaskade & Project 46,1994
558010,46425,183105b5-3e68-4748-9086-2c1c11bf7a3d,Beyonce ft. Jay Z,237
558227,144,,Inna & Marian Hill,1
558260,208953,,Luis Alberto Spinetta & Fito Paez,1017
558285,358972,14e63c4f-2862-4ce7-86e9-cc8dda6b8579,Human League,1637
558334,15084,83903121-f611-4875-984c-673ae7173e56,Tommaso Albinoni,69
558349,265316,,Paco de Lucía & Ricardo Modrego,1269
558406,346954,131248c9-3750-43d4-bdfd-daefe16f4a56,The Temptations & Slimmy Taylor,1610
558417,245248,b2384378-3a1c-4330-879c-46291758060d,Nancy Sinatra & Dean Martin,1175
558459,126872,512a6ad6-ae7b-471f-9417-53e5f4839906,Ryuichi Sakamoto,645
558493,61180,4336a134-d091-4e54-9967-c7c433db6d4e,Buddy Guy & Otis Rush,348
558509,57478,9b8d6e2c-2b4e-4924-82ae-226b4e701f6b,The Brand New Heavies,325
558668,256976,,Sinéad O’Connor,1232
558800,337559,0545e834-eca1-471d-b929-89d575904aaa,Sublime,1575
559025,265316,7bc8dd01-35ea-4b18-a64d-3a364dc76a52,Paco de Lucía & Ramón Algeciras,1269
559043,44153,1582a5b8-538e-45e7-9ae4-4099439a0e79,Ben Harper & The Innocent Criminals/Oliver Charles,228
559089,49304,0da252d6-e962-4893-b9dd-7824496a1bb7,Birdy,264
559103,46425,183105b5-3e68-4748-9086-2c1c11bf7a3d,Beyoncé & André 3000,237
559132,153602,35fd8d42-b4a6-4414-9827-8766bd0daa3c,Flume feat. Moon Holiday & Killer Mike,753
559146,52974,,Blue Sky Black Death & Skull and Bones,286
559269,400020,1ab04b5d-b0c4-4254-afc1-386f02337136,Westlife & Diana Ross,1766
559322,158314,,DJ Fresh & Diplo feat. Dominique Young Unique,783
559364,331896,17ed0092-b086-4f1c-95bf-32fb79c511c5,Stan Getz & Joã£o Gilberto,1546
559423,154435,,Nujabes Ft. Substantial & L-Universe,757
559473,119550,1d543e07-d0d2-4834-a8db-d65c50c2a856,DOLLY PARTON & PORTER WAGONER,608
559490,227,1bb1eec6-88c3-4028-8920-a985c4b9081a,David Guetta & Daddy’s Groove,2
559502,109097,4279aba0-1bde-40a9-8fb2-c63d165dc554,Delerium & Sarah McLachlan,553
559586,359758,06fb1c8b-566e-4cb2-985b-b467c90781d4,Jimi Hendrix,1642
559604,73720,,CHARLIE HADEN & HANK JONES,415
559610,40656,28cbf94d-0700-4095-a188-37e373b069a7,Basement Jaxx & Meshell Ndegeocello,201
559614,186420,ac865b2e-bba8-4f5a-8756-dd40d5e39f46,Korn Feat. Skrillex & Kill The Noise,924
559626,447060,,Jamie Cullum & Geoff Gascoyne,1913
559674,48929,197450cd-0124-4164-b723-3c22dd16494d,Francis Albert Sinatra &  Antônio Carlos Jobim,262
559943,414543,879a449d-506a-422c-9fb8-8af01d3d04ae,Covenant,1820
559987,245570,3a13549a-9578-4547-9308-4167816c51df,Nara Leao & Elis Regina,1178
560007,223249,265f242e-cf4e-4fbe-a3fe-43112387172f,Télépopmusik & Angela McCluskey,1076
560072,276626,3f7b5e3e-289a-44d7-95a7-f7ffab7a2bf2,Pitbull feat Ne-Yo & Afrojack,1329
560081,44647,,"Benny Goodman & His Orchestra, Martha Tilton",231
560274,295069,,Rick Ross ft. Wale & Meek Mill & T-Pain,1393
560413,462060,c45d161f-83ce-4464-ba41-44202e6916d9,Juicy J Ft. Lil Wayne & 2 Chainz,1984
560546,43125,1f9df192-a621-4f54-8850-2c5373b7eac9,"Beethoven, Ludwig Van",224
560563,157349,21645c31-fe1c-45a4-955c-3e172b12c3f9,"Freddie Gibbs & Madlib, Freddie Gibbs, Madlib",779
560607,125084,,Pizzicato V,630
560691,359707,e938a15c-b17e-4e7a-9f68-ff0d536cab44,The Jesus and Mary Chain,1641
560739,402435,,Willie Nelson & Keith Richards,1774
560747,48127,d59c4cda-11d9-48db-8bfe-b557ee602aed,Billie Holiday,255
560862,18048,,Goldfrap,84
560976,229526,,Michael Kamen & The Los Angeles Rock & Roll Ensemble,1114
560980,456270,0747f1fb-a084-4ca5-b596-8ee758e05986,John Mellencamp,1957
561169,83974,,"Common Ft. Will.I.am & Martin Luther King, Jr.",472
561266,195723,,Lee Perry & Dub Syndicate,957
561307,153305,02c8c7c3-391e-473d-8403-fe76477b88a9,Flo Rida Ft. Will.I.Am & Fergie,752
561355,93147,,Zемфира,504
561378,59054,5b8a28ee-dc6b-48db-ae98-f4ef1f15ae6d,Brigitte Bardot/Serge Gainsbourg,334
561452,203829,2312a3db-ce43-4c05-9e53-c45b42f39265,The London Philharmonic Orchestra & Singers,997
561459,447098,164f0d73-1234-4e2c-8743-d77bf2191051,Kanye west ft. frank ocean,1914
561575,382462,,Trey Songz Ft T.I.,1715
561594,48929,197450cd-0124-4164-b723-3c22dd16494d,Frank Sinatra & Luis Miguel,262
